,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_units,standard_value,type,units,uo_units,upper_value,value
4201,-1,12188392,[],88,291,1,1,4,3,4384,-1,-1,194,7,2012.0,"{'bei': '13.08', 'le': '0.24', 'lle': '-0.65', 'sei': '9.31'}",1746,-1,1930,166,0,1,1760542,1,1,1,1,4,1865,1,23,0,-1,1789
4202,-1,12188393,[],88,291,1,1,4,3,5555,-1,-1,194,7,2012.0,"{'bei': '12.94', 'le': '0.23', 'lle': '-0.58', 'sei': '7.47'}",1745,-1,1929,143,0,1,1760541,1,1,1,1,4,2568,1,23,0,-1,2409
4203,-1,12188394,[],88,291,1,1,4,3,4917,-1,-1,194,7,2012.0,"{'bei': '16.30', 'le': '0.29', 'lle': '0.11', 'sei': '13.29'}",1744,-1,1928,272,0,1,1760540,1,1,1,1,4,1734,1,23,0,-1,355
4204,-1,12188395,[],88,291,1,1,4,3,5563,-1,-1,194,7,2012.0,"{'bei': '17.23', 'le': '0.31', 'lle': '0.54', 'sei': '13.55'}",1743,-1,1927,284,0,1,1760539,1,1,1,1,4,1370,1,23,0,-1,326
4205,-1,12393263,[],111,155,1,1,4,3,5620,-1,-1,213,12,2012.0,"{'bei': '11.84', 'le': '0.22', 'lle': '-1.02', 'sei': '8.95'}",1856,-1,2034,96,0,1,1799127,1,1,1,1,4,1058,1,23,0,-1,1267
4206,-1,12393264,[],111,155,1,1,4,3,5619,-1,-1,213,12,2012.0,"{'bei': '12.60', 'le': '0.23', 'lle': '-0.71', 'sei': '9.18'}",1855,-1,2033,107,0,1,1799126,1,1,1,1,4,711,1,23,0,-1,963
4207,-1,12393265,[],111,155,1,1,4,3,971,-1,-1,213,12,2012.0,"{'bei': '17.61', 'le': '0.33', 'lle': '1.27', 'sei': '12.15'}",1854,-1,2032,261,0,1,1799125,1,1,1,1,4,2010,1,23,0,-1,379
4208,-1,12393266,[],111,155,1,1,4,3,970,-1,-1,213,12,2012.0,"{'bei': '15.36', 'le': '0.29', 'lle': '0.47', 'sei': '10.59'}",1853,-1,2031,181,0,1,1799124,1,1,1,1,4,1469,1,23,0,-1,1481
4209,-1,12393267,[],111,155,1,1,4,3,981,-1,-1,213,12,2012.0,"{'bei': '14.64', 'le': '0.27', 'lle': '0.40', 'sei': '9.71'}",1852,-1,2030,135,0,1,1799123,1,1,1,1,4,2824,1,23,0,-1,2659
4210,-1,12393268,[],111,155,1,1,4,3,5624,-1,-1,213,12,2012.0,"{'bei': '13.77', 'le': '0.26', 'lle': '-0.45', 'sei': '9.87'}",1851,-1,2029,143,0,1,1799122,1,1,1,1,4,2539,1,23,0,-1,2396
4211,-1,12393269,[],111,155,1,1,4,3,5623,-1,-1,213,12,2012.0,"{'bei': '13.98', 'le': '0.26', 'lle': '-0.18', 'sei': '9.64'}",1850,-1,2028,131,0,1,1799121,1,1,1,1,4,168,1,23,0,-1,606
4212,-1,12393270,[],111,155,1,1,4,3,5622,-1,-1,213,12,2012.0,"{'bei': '18.80', 'le': '0.35', 'lle': '1.68', 'sei': '12.46'}",1849,-1,2027,278,0,1,1799120,1,1,1,1,4,1554,1,23,0,-1,343
4213,-1,12393271,[],111,155,1,1,4,3,5621,-1,-1,213,12,2012.0,"{'bei': '15.47', 'le': '0.29', 'lle': '0.70', 'sei': '9.83'}",1848,-1,2026,141,0,1,1799119,1,1,1,1,4,2626,1,23,0,-1,2515
4214,-1,12393272,[],111,155,1,1,4,3,657,-1,-1,213,12,2012.0,"{'bei': '13.66', 'le': '0.26', 'lle': '-0.38', 'sei': '9.11'}",1847,-1,2025,104,0,1,1799118,1,1,1,1,4,807,1,23,0,-1,1033
4215,-1,12393273,[],111,155,1,1,4,3,5637,-1,-1,213,12,2012.0,"{'bei': '13.42', 'le': '0.26', 'lle': '-0.65', 'sei': '9.62'}",1846,-1,2024,131,0,1,1799117,1,1,1,1,4,183,1,23,0,-1,610
4216,-1,12393274,[],111,155,1,1,4,3,3664,-1,-1,213,12,2012.0,"{'bei': '12.86', 'le': '0.24', 'lle': '-0.49', 'sei': '8.33'}",1845,-1,2023,140,0,1,1799116,1,1,1,1,4,2656,1,23,0,-1,2529
4217,-1,12393275,[],111,155,1,1,4,3,5636,-1,-1,213,12,2012.0,"{'bei': '13.62', 'le': '0.30', 'lle': '-0.28', 'sei': '11.68'}",1844,-1,2022,237,0,1,1799115,1,1,1,1,4,2739,1,23,0,-1,460
4218,-1,12393276,[],111,155,1,1,4,3,5630,-1,-1,213,12,2012.0,"{'bei': '15.72', 'le': '0.31', 'lle': '0.06', 'sei': '12.13'}",1843,-1,2021,260,0,1,1799114,1,1,1,1,4,2030,1,23,0,-1,380
4219,-1,12393277,[],111,155,1,1,4,3,5631,-1,-1,213,12,2012.0,"{'bei': '13.52', 'le': '0.25', 'lle': '-0.52', 'sei': '10.00'}",1842,-1,2020,150,0,1,1799113,1,1,1,1,4,2315,1,23,0,-1,2214
4220,-1,12393278,[],111,155,1,1,4,3,5632,-1,-1,213,12,2012.0,"{'bei': '13.44', 'le': '0.25', 'lle': '-0.55', 'sei': '9.95'}",1841,-1,2019,147,0,1,1799112,1,1,1,1,4,2421,1,23,0,-1,2339
4221,-1,12393279,[],111,155,1,1,4,3,5634,-1,-1,213,12,2012.0,"{'bei': '14.09', 'le': '0.26', 'lle': '-0.41', 'sei': '9.94'}",1840,-1,2018,147,0,1,1799111,1,1,1,1,4,2437,1,23,0,-1,2346
4222,-1,12393280,[],111,155,1,1,4,3,5611,-1,-1,213,12,2012.0,"{'bei': '34.57', 'le': '0.62', 'lle': '4.15', 'sei': '17.61'}",6820,957,6729,317,0,1,1799110,1,1,1,1,4,492,1,23,0,-1,274
4223,-1,12405211,[],113,250,1,1,4,3,4101,-1,-1,216,12,2012.0,"{'bei': '21.93', 'le': '0.41', 'lle': '4.45', 'sei': '15.03'}",6568,453,6484,262,0,1,1795275,1,1,1,1,4,1983,1,23,0,-1,377
4224,-1,12415932,[],112,186,1,1,4,3,2678,-1,-1,218,12,2012.0,,6809,800,6720,-1,0,0,1796903,1,1,1,1,5,6,1,25,1,-1,163
4225,-1,12415933,[],112,186,1,1,4,3,3011,1,3,218,12,2012.0,,4044,499,4123,-1,0,0,1796902,2,1,1,2,5,151,1,25,1,-1,629
4226,-1,12415934,[],112,186,1,1,4,3,3641,1,3,218,12,2012.0,,6475,27,6407,-1,0,0,1796901,2,1,1,2,5,151,1,25,1,-1,629
4227,-1,12415935,[],112,186,1,1,4,3,3138,1,3,218,12,2012.0,,2186,363,2329,-1,0,0,1796900,2,1,1,2,5,151,1,25,1,-1,629
4228,67,12415936,[],112,186,1,1,4,3,4312,-1,-1,218,12,2012.0,,1838,866,2016,-1,0,-1,1796899,-1,1,0,-1,-1,-1,1,-1,-1,-1,-1
4229,67,12415937,[],112,186,1,1,4,3,3000,-1,-1,218,12,2012.0,,1837,2,2015,-1,0,-1,1796898,-1,1,0,-1,-1,-1,1,-1,-1,-1,-1
4230,67,12415938,[],112,186,1,1,4,3,3776,-1,-1,218,12,2012.0,,1836,609,2014,-1,0,-1,1796897,-1,1,0,-1,-1,-1,1,-1,-1,-1,-1
4231,67,12415939,[],112,186,1,1,4,3,3027,-1,-1,218,12,2012.0,,2169,458,2311,-1,0,-1,1796896,-1,1,0,-1,-1,-1,1,-1,-1,-1,-1
4232,67,12415940,[],112,186,1,1,4,3,3026,-1,-1,218,12,2012.0,,1873,314,2051,-1,0,-1,1796895,-1,1,0,-1,-1,-1,1,-1,-1,-1,-1
4233,67,12415941,[],112,186,1,1,4,3,3640,-1,-1,218,12,2012.0,,1835,1001,2013,-1,0,-1,1796894,-1,1,0,-1,-1,-1,1,-1,-1,-1,-1
4234,-1,12415942,[],112,186,1,1,4,3,4033,-1,-1,218,12,2012.0,,1678,916,1864,-1,0,0,1796893,1,1,1,1,5,2607,1,25,1,-1,2547
4235,-1,12427208,[],110,240,1,1,4,3,4234,1,3,217,12,2011.0,,3862,-1,3939,-1,0,1,1796672,1,1,1,1,4,471,1,21,0,-1,827
4236,-1,12427209,[],110,240,1,1,4,3,3863,1,3,217,12,2011.0,,1875,-1,2053,-1,0,1,1796671,1,1,1,1,4,1589,1,21,0,-1,1686
4237,-1,12427210,[],110,240,1,1,4,3,2372,1,3,217,12,2011.0,,3607,-1,3690,-1,0,1,1796670,1,1,1,1,4,2180,1,21,0,-1,2159
4238,-1,12427211,[],110,240,1,1,4,3,2371,1,3,217,12,2011.0,,1834,-1,2012,-1,0,1,1796669,1,1,1,1,4,198,1,21,0,-1,656
4239,-1,12427212,[],110,240,1,1,4,3,4233,-1,-1,217,12,2011.0,"{'bei': '9.57', 'le': '0.18', 'lle': '-2.02', 'sei': '8.47'}",1876,-1,2054,72,0,1,1796668,1,1,1,1,4,1736,1,21,0,-1,1836
4240,-1,12427213,[],110,240,1,1,4,3,2394,-1,-1,217,12,2011.0,"{'bei': '12.96', 'le': '0.24', 'lle': '-0.43', 'sei': '12.19'}",4808,-1,4813,152,0,1,1796667,1,1,1,1,4,2256,1,21,0,-1,2276
4241,-1,12427214,[],110,240,1,1,4,3,2373,-1,-1,217,12,2011.0,"{'bei': '12.92', 'le': '0.24', 'lle': '-0.86', 'sei': '13.00'}",1862,-1,2040,187,0,1,1796666,1,1,1,1,4,1277,1,21,0,-1,1423
4242,-1,12427215,[],110,240,1,1,4,3,2727,-1,-1,217,12,2011.0,"{'bei': '13.15', 'le': '0.25', 'lle': '1.35', 'sei': '7.51'}",1379,-1,1567,211,0,1,1796665,1,1,1,1,4,630,1,21,0,-1,936
4243,-1,12427216,[],110,240,1,1,4,3,1334,-1,-1,217,12,2011.0,"{'bei': '15.55', 'le': '0.29', 'lle': '2.41', 'sei': '8.15'}",546,-1,754,292,0,1,1796664,1,1,1,1,4,1141,1,21,0,-1,1341
4244,-1,12427217,[],110,240,1,1,4,3,2417,-1,-1,217,12,2011.0,"{'bei': '11.70', 'le': '0.22', 'lle': '0.53', 'sei': '8.06'}",537,-1,745,385,0,1,1796663,1,1,1,1,4,1301,1,21,0,-1,1434
4245,-1,12427218,[],110,240,1,1,4,3,1163,-1,-1,217,12,2011.0,"{'bei': '12.85', 'le': '0.24', 'lle': '-0.30', 'sei': '8.64'}",553,-1,761,332,0,1,1796662,1,1,1,1,4,151,1,21,0,-1,629
4246,-1,12427219,[],110,240,1,1,4,3,1167,-1,-1,217,12,2011.0,"{'bei': '12.12', 'le': '0.23', 'lle': '-0.91', 'sei': '8.36'}",588,-1,796,309,0,1,1796661,1,1,1,1,4,680,1,21,0,-1,969
4247,-1,12427220,[],110,240,1,1,4,3,1275,-1,-1,217,12,2011.0,"{'bei': '17.91', 'le': '0.34', 'lle': '3.27', 'sei': '9.69'}",549,-1,757,417,0,1,1796660,1,1,1,1,4,482,1,21,0,-1,830
4248,-1,12427221,[],110,240,1,1,4,3,1277,-1,-1,217,12,2011.0,"{'bei': '13.85', 'le': '0.26', 'lle': '0.63', 'sei': '8.83'}",547,-1,755,348,0,1,1796685,1,1,1,1,4,2415,1,21,0,-1,2422
4249,-1,12427222,[],110,240,1,1,4,3,2704,-1,-1,217,12,2011.0,"{'bei': '14.07', 'le': '0.26', 'lle': '0.36', 'sei': '9.46'}",243,-1,194,398,0,1,1796684,1,1,1,1,4,938,1,21,0,-1,1213
4250,-1,12427223,[],110,240,1,1,4,3,2706,-1,-1,217,12,2011.0,"{'bei': '14.95', 'le': '0.28', 'lle': '1.02', 'sei': '9.79'}",242,-1,193,425,0,1,1796683,1,1,1,1,4,249,1,21,0,-1,690
4251,-1,12427224,[],110,240,1,1,4,3,2721,-1,-1,217,12,2011.0,"{'bei': '13.55', 'le': '0.27', 'lle': '0.31', 'sei': '10.50'}",3520,-1,3604,442,0,1,1796682,1,1,1,1,4,2593,1,21,0,-1,2511
4252,-1,12427225,[],110,240,1,1,4,3,1318,-1,-1,217,12,2011.0,"{'bei': '17.70', 'le': '0.33', 'lle': '3.05', 'sei': '10.37'}",623,-1,830,472,0,1,1796681,1,1,1,1,4,1700,1,21,0,-1,1746
4253,-1,12427226,[],110,240,1,1,4,3,1164,-1,-1,217,12,2011.0,"{'bei': '13.88', 'le': '0.26', 'lle': '1.08', 'sei': '7.86'}",545,-1,753,370,0,1,1796680,1,1,1,1,4,1786,1,21,0,-1,1865
4254,-1,12427227,[],110,240,1,1,4,3,1655,-1,-1,217,12,2011.0,"{'bei': '18.60', 'le': '0.34', 'lle': '3.35', 'sei': '11.22'}",1833,-1,2011,526,0,1,1796679,1,1,1,1,4,86,1,21,0,-1,446
4255,-1,12427228,[],110,240,1,1,4,3,2714,-1,-1,217,12,2011.0,"{'bei': '14.18', 'le': '0.27', 'lle': '2.03', 'sei': '9.15'}",1437,-1,1625,502,0,1,1796678,1,1,1,1,4,130,1,21,0,-1,582
4256,-1,12427229,[],110,240,1,1,4,3,2743,-1,-1,217,12,2011.0,"{'bei': '20.80', 'le': '0.39', 'lle': '4.83', 'sei': '10.18'}",3060,-1,3095,456,0,1,1796677,1,1,1,1,4,1974,1,21,0,-1,2031
4257,-1,12427230,[],110,240,1,1,4,3,1690,-1,-1,217,12,2011.0,"{'bei': '20.09', 'le': '0.37', 'lle': '4.29', 'sei': '11.42'}",542,-1,750,540,0,1,1796676,1,1,1,1,4,62,1,21,0,-1,392
4258,-1,12427231,[],110,240,1,1,4,3,2421,-1,-1,217,12,2011.0,"{'bei': '16.82', 'le': '0.31', 'lle': '2.09', 'sei': '10.56'}",543,-1,751,485,0,1,1796675,1,1,1,1,4,880,1,21,0,-1,1153
4259,-1,12427232,[],110,240,1,1,4,3,2806,-1,-1,217,12,2011.0,"{'bei': '19.43', 'le': '0.36', 'lle': '3.53', 'sei': '14.85'}",1832,-1,2010,558,0,1,1796674,1,1,1,1,4,41,1,21,0,-1,330
4260,-1,12427233,[],110,240,1,1,4,3,2735,-1,-1,217,12,2011.0,"{'bei': '21.33', 'le': '0.39', 'lle': '4.95', 'sei': '11.76'}",3055,1064,3090,560,1,1,1796673,1,1,1,1,4,39,1,21,0,-1,326
4261,-1,12427420,[],109,178,1,1,4,3,797,-1,-1,214,12,2012.0,"{'bei': '16.61', 'le': '0.30', 'lle': '2.08', 'sei': '7.69'}",1804,-1,1982,254,0,1,1793884,1,1,1,1,4,2223,4,-1,0,-1,2185
4262,-1,12427421,[],109,178,1,1,4,3,3960,-1,-1,214,12,2012.0,"{'bei': '16.50', 'le': '0.30', 'lle': '1.91', 'sei': '8.62'}",1803,-1,1981,298,0,1,1793883,1,1,1,1,4,979,4,-1,0,-1,2221
4263,-1,12427422,[],109,178,1,1,4,3,4954,-1,-1,214,12,2012.0,"{'bei': '17.13', 'le': '0.31', 'lle': '1.59', 'sei': '9.76'}",1802,-1,1980,296,0,1,1793882,1,1,1,1,4,1039,4,-1,0,-1,2218
4264,-1,12427423,[],109,178,1,1,4,3,795,-1,-1,214,12,2012.0,"{'bei': '16.02', 'le': '0.30', 'lle': '1.39', 'sei': '9.22'}",1801,-1,1979,259,0,1,1793881,1,1,1,1,4,2068,4,-1,0,-1,2190
4265,-1,12427424,[],109,178,1,1,4,3,796,-1,-1,214,12,2012.0,"{'bei': '17.38', 'le': '0.32', 'lle': '1.75', 'sei': '9.54'}",1800,-1,1978,281,0,1,1793880,1,1,1,1,4,1461,4,-1,0,-1,2208
4266,-1,12427425,[],109,178,1,1,4,3,1831,-1,-1,214,12,2012.0,"{'bei': '18.68', 'le': '0.35', 'lle': '3.40', 'sei': '8.50'}",6070,-1,6127,367,0,1,1793879,1,1,1,1,4,1840,4,-1,0,-1,2371
4267,-1,12427426,[],109,178,1,1,4,3,1833,-1,-1,214,12,2012.0,"{'bei': '18.32', 'le': '0.34', 'lle': '3.26', 'sei': '8.34'}",1799,-1,1977,353,0,1,1793878,1,1,1,1,4,2228,4,-1,0,-1,2359
4268,-1,12427427,[],109,178,1,1,4,3,1828,-1,-1,214,12,2012.0,"{'bei': '17.28', 'le': '0.32', 'lle': '2.85', 'sei': '7.86'}",1798,-1,1976,312,0,1,1793877,1,1,1,1,4,604,4,-1,0,-1,2233
4269,-1,12427428,[],109,178,1,1,4,3,1829,-1,-1,214,12,2012.0,"{'bei': '18.65', 'le': '0.34', 'lle': '2.79', 'sei': '9.11'}",1797,-1,1975,336,0,1,1793876,1,1,1,1,4,2784,4,-1,0,-1,2340
4270,-1,12427429,[],109,178,1,1,4,3,1832,-1,-1,214,12,2012.0,"{'bei': '15.23', 'le': '0.28', 'lle': '2.37', 'sei': '5.17'}",1796,-1,1974,254,0,1,1793875,1,1,1,1,4,2223,4,-1,0,-1,2185
4271,-1,12427430,[],109,178,1,1,4,3,1834,-1,-1,214,12,2012.0,"{'bei': '17.04', 'le': '0.32', 'lle': '3.11', 'sei': '5.78'}",1795,-1,1973,328,0,1,1793874,1,1,1,1,4,231,4,-1,0,-1,2248
4272,-1,12427431,[],109,178,1,1,4,3,1836,-1,-1,214,12,2012.0,"{'bei': '15.96', 'le': '0.30', 'lle': '2.67', 'sei': '5.42'}",1794,-1,1972,284,0,1,1793873,1,1,1,1,4,1381,4,-1,0,-1,2212
4273,-1,12427432,[],109,178,1,1,4,3,1830,-1,-1,214,12,2012.0,"{'bei': '19.09', 'le': '0.36', 'lle': '3.20', 'sei': '9.43'}",1793,-1,1971,360,0,1,1793872,1,1,1,1,4,2029,4,-1,0,-1,2366
4274,-1,12427433,[],109,178,1,1,4,3,1835,-1,-1,214,12,2012.0,"{'bei': '19.53', 'le': '0.36', 'lle': '3.16', 'sei': '9.19'}",1792,-1,1970,342,0,1,1793871,1,1,1,1,4,2580,4,-1,0,-1,2346
4275,-1,12427434,[],109,178,1,1,4,3,3961,-1,-1,214,12,2012.0,"{'bei': '10.85', 'le': '0.20', 'lle': '-0.33', 'sei': '5.90'}",1791,-1,1969,71,0,1,1793870,1,1,1,1,4,1745,4,-1,0,-1,1778
4276,-1,12427435,[],109,178,1,1,4,3,4268,-1,-1,214,12,2012.0,"{'bei': '11.54', 'le': '0.21', 'lle': '-0.05', 'sei': '6.27'}",1790,-1,1968,99,0,1,1793869,1,1,1,1,4,958,4,-1,0,-1,1799
4277,-1,12427436,[],109,178,1,1,4,3,4454,-1,-1,214,12,2012.0,"{'bei': '12.73', 'le': '0.23', 'lle': '0.43', 'sei': '6.92'}",1789,-1,1967,147,0,1,1793868,1,1,1,1,4,2424,4,-1,0,-1,1964
4278,-1,12427437,[],109,178,1,1,4,3,4955,-1,-1,214,12,2012.0,"{'bei': '11.04', 'le': '0.20', 'lle': '-0.73', 'sei': '6.58'}",1788,-1,1966,61,0,1,1793867,1,1,1,1,4,2018,4,-1,0,-1,1770
4279,-1,12427438,[],109,178,1,1,4,3,799,-1,-1,214,12,2012.0,"{'bei': '9.61', 'le': '0.18', 'lle': '-0.59', 'sei': '3.72'}",1787,-1,1965,35,0,1,1793866,1,1,1,1,4,2821,4,-1,0,-1,1749
4280,-1,12427439,[],109,178,1,1,4,3,800,-1,-1,214,12,2012.0,"{'bei': '11.73', 'le': '0.22', 'lle': '0.30', 'sei': '4.54'}",1786,-1,1964,124,0,1,1793865,1,1,1,1,4,340,4,-1,0,-1,1821
4281,-1,12427440,[],109,178,1,1,4,3,802,-1,-1,214,12,2012.0,"{'bei': '10.73', 'le': '0.20', 'lle': '-0.98', 'sei': '7.28'}",1785,-1,1963,107,0,1,1793864,1,1,1,1,4,721,4,-1,0,-1,1806
4282,-1,12427441,[],109,178,1,1,4,3,798,-1,-1,214,12,2012.0,"{'bei': '10.60', 'le': '0.20', 'lle': '-0.69', 'sei': '6.38'}",1784,-1,1962,48,0,1,1793863,1,1,1,1,4,2379,4,-1,0,-1,1760
4283,-1,12427442,[],109,178,1,1,4,3,801,-1,-1,214,12,2012.0,"{'bei': '11.51', 'le': '0.21', 'lle': '-0.40', 'sei': '6.61'}",1783,-1,1961,63,0,1,1793862,1,1,1,1,4,1930,4,-1,0,-1,1772
4284,-1,12427443,[],109,178,1,1,4,3,1856,-1,-1,214,12,2012.0,"{'bei': '14.18', 'le': '0.28', 'lle': '1.72', 'sei': '6.49'}",1782,-1,1960,199,0,1,1793861,1,1,1,1,4,957,4,-1,0,-1,2028
4285,-1,12427444,[],109,178,1,1,4,3,1855,-1,-1,214,12,2012.0,"{'bei': '12.90', 'le': '0.28', 'lle': '1.67', 'sei': '6.56'}",1781,-1,1959,205,0,1,1793860,1,1,1,1,4,774,4,-1,0,-1,2034
4286,-1,12427445,[],109,178,1,1,4,3,1857,-1,-1,214,12,2012.0,"{'bei': '13.68', 'le': '0.25', 'lle': '2.10', 'sei': '5.60'}",1780,-1,1958,173,0,1,1793859,1,1,1,1,4,1667,4,-1,0,-1,1998
4287,-1,12427446,[],109,178,1,1,4,3,1850,-1,-1,214,12,2012.0,"{'bei': '15.44', 'le': '0.28', 'lle': '1.90', 'sei': '7.27'}",1779,-1,1957,173,0,1,1793858,1,1,1,1,4,1667,4,-1,0,-1,1998
4288,-1,12427447,[],109,178,1,1,4,3,1849,-1,-1,214,12,2012.0,"{'bei': '13.97', 'le': '0.26', 'lle': '1.91', 'sei': '4.86'}",1778,-1,1956,204,0,1,1793857,1,1,1,1,4,804,4,-1,0,-1,2033
4289,-1,12427448,[],109,178,1,1,4,3,1839,-1,-1,214,12,2012.0,"{'bei': '14.02', 'le': '0.26', 'lle': '1.68', 'sei': '5.56'}",1831,-1,2009,178,0,1,1794377,1,1,1,1,4,1541,4,-1,0,-1,2003
4290,-1,12427449,[],109,178,1,1,4,3,1841,-1,-1,214,12,2012.0,"{'bei': '14.31', 'le': '0.28', 'lle': '1.15', 'sei': '7.67'}",1830,-1,2008,203,0,1,1794376,1,1,1,1,4,827,4,-1,0,-1,2032
4291,-1,12427450,[],109,178,1,1,4,3,1840,-1,-1,214,12,2012.0,"{'bei': '15.17', 'le': '0.28', 'lle': '1.53', 'sei': '7.71'}",1829,-1,2007,206,0,1,1794375,1,1,1,1,4,750,4,-1,0,-1,2035
4292,-1,12427451,[],109,178,1,1,4,3,1851,-1,-1,214,12,2012.0,"{'bei': '15.94', 'le': '0.29', 'lle': '1.91', 'sei': '7.80'}",1828,-1,2006,213,0,1,1794374,1,1,1,1,4,586,4,-1,0,-1,2044
4293,-1,12427452,[],109,178,1,1,4,3,1844,-1,-1,214,12,2012.0,"{'bei': '10.22', 'le': '0.19', 'lle': '0.17', 'sei': '4.82'}",1827,-1,2005,80,0,1,1794373,1,1,1,1,4,1496,4,-1,0,-1,1785
4294,-1,12427453,[],109,178,1,1,4,3,1852,-1,-1,214,12,2012.0,"{'bei': '11.46', 'le': '0.21', 'lle': '0.38', 'sei': '5.59'}",1826,-1,2004,100,0,1,1794372,1,1,1,1,4,929,4,-1,0,-1,1800
4295,-1,12427454,[],109,178,1,1,4,3,1848,-1,-1,214,12,2012.0,"{'bei': '11.97', 'le': '0.22', 'lle': '0.59', 'sei': '5.84'}",1825,-1,2003,121,0,1,1794371,1,1,1,1,4,405,4,-1,0,-1,1818
4296,-1,12427455,[],109,178,1,1,4,3,1843,-1,-1,214,12,2012.0,"{'bei': '12.58', 'le': '0.24', 'lle': '1.42', 'sei': '5.75'}",1824,-1,2002,166,0,1,1794370,1,1,1,1,4,1873,4,-1,0,-1,1992
4297,-1,12427456,[],109,178,1,1,4,3,1847,-1,-1,214,12,2012.0,"{'bei': '12.95', 'le': '0.24', 'lle': '1.20', 'sei': '6.11'}",1823,-1,2001,143,0,1,1794369,1,1,1,1,4,2552,4,-1,0,-1,1960
4298,-1,12427457,[],109,178,1,1,4,3,1842,-1,-1,214,12,2012.0,"{'bei': '11.13', 'le': '0.21', 'lle': '1.04', 'sei': '4.92'}",1822,-1,2000,89,0,1,1794368,1,1,1,1,4,1227,4,-1,0,-1,1791
4299,-1,12427458,[],109,178,1,1,4,3,1846,-1,-1,214,12,2012.0,"{'bei': '12.14', 'le': '0.23', 'lle': '1.10', 'sei': '5.52'}",1821,-1,1999,94,0,1,1794367,1,1,1,1,4,1086,4,-1,0,-1,1795
4300,-1,12427459,[],109,178,1,1,4,3,1861,-1,-1,214,12,2012.0,"{'bei': '12.59', 'le': '0.24', 'lle': '0.48', 'sei': '6.50'}",1820,-1,1998,116,0,1,1794366,1,1,1,1,4,521,4,-1,0,-1,1813
4301,-1,12427460,[],109,178,1,1,4,3,1854,-1,-1,214,12,2012.0,"{'bei': '11.83', 'le': '0.22', 'lle': '0.80', 'sei': '5.14'}",1819,-1,1997,81,0,1,1794365,1,1,1,1,4,1463,4,-1,0,-1,1786
4302,-1,12427461,[],109,178,1,1,4,3,1864,-1,-1,214,12,2012.0,"{'bei': '13.36', 'le': '0.25', 'lle': '1.38', 'sei': '5.81'}",1818,-1,1996,139,0,1,1794364,1,1,1,1,4,2689,4,-1,0,-1,1956
4303,-1,12427462,[],109,178,1,1,4,3,1858,-1,-1,214,12,2012.0,"{'bei': '16.28', 'le': '0.30', 'lle': '2.27', 'sei': '6.59'}",1817,-1,1995,209,0,1,1794363,1,1,1,1,4,670,4,-1,0,-1,2039
4304,-1,12427463,[],109,178,1,1,4,3,1860,-1,-1,214,12,2012.0,"{'bei': '12.44', 'le': '0.24', 'lle': '0.64', 'sei': '6.19'}",1816,-1,1994,93,0,1,1794362,1,1,1,1,4,1121,4,-1,0,-1,1794
4305,-1,12427464,[],109,178,1,1,4,3,1853,-1,-1,214,12,2012.0,"{'bei': '14.09', 'le': '0.26', 'lle': '1.85', 'sei': '5.90'}",1815,-1,1993,147,0,1,1794361,1,1,1,1,4,2424,4,-1,0,-1,1964
4306,-1,12427465,[],109,178,1,1,4,3,1863,-1,-1,214,12,2012.0,"{'bei': '15.11', 'le': '0.28', 'lle': '2.22', 'sei': '6.32'}",1814,-1,1992,184,0,1,1793903,1,1,1,1,4,1379,4,-1,0,-1,2010
4307,-1,12427466,[],109,178,1,1,4,3,1845,-1,-1,214,12,2012.0,"{'bei': '15.36', 'le': '0.29', 'lle': '2.15', 'sei': '7.24'}",1813,-1,1991,238,0,1,1793902,1,1,1,1,4,2708,4,-1,0,-1,2169
4308,-1,12427467,[],109,178,1,1,4,3,1859,-1,-1,214,12,2012.0,"{'bei': '12.79', 'le': '0.25', 'lle': '0.98', 'sei': '6.13'}",1812,-1,1990,88,0,1,1793901,1,1,1,1,4,1251,4,-1,0,-1,1790
4309,-1,12427468,[],109,178,1,1,4,3,1862,-1,-1,214,12,2012.0,"{'bei': '14.74', 'le': '0.27', 'lle': '2.27', 'sei': '5.93'}",1811,-1,1989,150,0,1,1793900,1,1,1,1,4,2326,4,-1,0,-1,1967
4310,-1,12427469,[],109,178,1,1,4,3,1926,-1,-1,214,12,2012.0,"{'bei': '14.48', 'le': '0.27', 'lle': '1.23', 'sei': '6.72'}",2158,-1,2298,219,0,1,1793899,1,1,1,1,4,450,4,-1,0,-1,2049
4311,-1,12427470,[],109,178,1,1,4,3,1925,-1,-1,214,12,2012.0,"{'bei': '12.90', 'le': '0.24', 'lle': '0.80', 'sei': '5.78'}",2174,-1,2316,137,0,1,1793898,1,1,1,1,4,2745,4,-1,0,-1,1955
4312,-1,12427471,[],109,178,1,1,4,3,1924,-1,-1,214,12,2012.0,"{'bei': '12.88', 'le': '0.24', 'lle': '1.00', 'sei': '5.57'}",4024,-1,4075,118,0,1,1793897,1,1,1,1,4,472,4,-1,0,-1,1815
